MATCH_ID,MAP,TOURNAMENT,TEAM,SIDE,SCORE,RESULT,DURATION,HERO_1,HERO_2,HERO_3,HERO_4,HERO_5
155,2,DPC 2022 Spring Tour - Western Europe Division 1,Team Liquid,radiant,23,LOSE,40:28,Tiny,Nature's Prophet,Earth Spirit,Grimstroke,Ember Spirit
155,2,DPC 2022 Spring Tour - Western Europe Division 1,OG,dire,41,WIN,40:28,Mars,Templar Assassin,Enigma,Shadow Demon,Dragon Knight
156,1,DPC 2022 Summer Tour - Eastern Europe Division 1,BetBoom Team,radiant,21,LOSE,33:00,Enigma,Puck,Marci,Night Stalker,Tiny
156,1,DPC 2022 Summer Tour - Eastern Europe Division 1,Team Spirit,dire,34,WIN,33:00,Sven,Void Spirit,Phoenix,Beastmaster,Winter Wyvern
156,2,DPC 2022 Summer Tour - Eastern Europe Division 1,BetBoom Team,dire,31,WIN,44:34,Mars,Ancient Apparition,Puck,Nature's Prophet,Tiny
156,2,DPC 2022 Summer Tour - Eastern Europe Division 1,Team Spirit,radiant,29,LOSE,44:34,Axe,Void Spirit,Phoenix,Monkey King,Winter Wyvern
156,3,DPC 2022 Summer Tour - Eastern Europe Division 1,BetBoom Team,radiant,38,LOSE,59:09,Void Spirit,Slardar,Io,Nature's Prophet,Tiny
156,3,DPC 2022 Summer Tour - Eastern Europe Division 1,Team Spirit,dire,37,WIN,59:09,Kunkka,Terrorblade,Dawnbreaker,Doom,Zeus
157,1,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Team Aster,dire,11,LOSE,31:49,Batrider,Naga Siren,Jakiro,Pangolier,Rubick
157,1,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Royal Never Give Up,radiant,25,WIN,31:49,Lifestealer,Invoker,Phoenix,Spirit Breaker,Chen
157,2,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Team Aster,dire,28,WIN,31:14,Outworld Devourer,Tiny,Mirana,Ember Spirit,Grimstroke
157,2,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Royal Never Give Up,radiant,8,LOSE,31:14,Necrophos,Abaddon,Bane,Gyrocopter,Io
157,3,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Team Aster,dire,28,WIN,29:24,Io,Juggernaut,Mars,Grimstroke,Void Spirit
157,3,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Royal Never Give Up,radiant,16,LOSE,29:24,Shadow Fiend,Undying,Brewmaster,Rubick,Ember Spirit
158,1,DPC 2022 Summer Tour - Eastern Europe Division 1,Natus Vincere,dire,7,LOSE,35:15,Anti-Mage,Ember Spirit,Windranger,Timbersaw,Winter Wyvern
158,1,DPC 2022 Summer Tour - Eastern Europe Division 1,One Move,radiant,25,WIN,35:15,Ursa,Tiny,Zeus,Batrider,Beastmaster
158,2,DPC 2022 Summer Tour - Eastern Europe Division 1,Natus Vincere,radiant,36,WIN,36:19,Nature's Prophet,Clockwerk,Dawnbreaker,Keeper of the Light,Tiny
158,2,DPC 2022 Summer Tour - Eastern Europe Division 1,One Move,dire,14,LOSE,36:19,Underlord,Faceless Void,Enchantress,Mirana,Sand King
158,3,DPC 2022 Summer Tour - Eastern Europe Division 1,Natus Vincere,dire,42,WIN,44:29,Necrophos,Bloodseeker,Winter Wyvern,Clockwerk,Puck
158,3,DPC 2022 Summer Tour - Eastern Europe Division 1,One Move,radiant,22,LOSE,44:29,Pudge,Weaver,Zeus,Lycan,Tiny
159,1,DPC 2022 Summer Tour - Eastern Europe Division 1,Natus Vincere,radiant,28,LOSE,42:23,Winter Wyvern,Lifestealer,Marci,Dawnbreaker,Puck
159,1,DPC 2022 Summer Tour - Eastern Europe Division 1,Outsiders,dire,29,WIN,42:23,Doom,Ogre Magi,Juggernaut,Skywrath Mage,Tiny
160,1,DPC 2022 Spring Tour - China Division 1,Royal Never Give Up,dire,6,LOSE,39:41,Tidehunter,Chaos Knight,Shadow Shaman,Leshrac,Io
160,1,DPC 2022 Spring Tour - China Division 1,Xtreme Gaming,radiant,31,WIN,39:41,Elder Titan,Ursa,Dragon Knight,Storm Spirit,Keeper of the Light
160,2,DPC 2022 Spring Tour - China Division 1,Royal Never Give Up,radiant,19,LOSE,35:19,Brewmaster,Troll Warlord,Grimstroke,Nyx Assassin,Storm Spirit
160,2,DPC 2022 Spring Tour - China Division 1,Xtreme Gaming,dire,32,WIN,35:19,Elder Titan,Slardar,Tiny,Ember Spirit,Keeper of the Light
161,1,DPC 2022 Summer Tour - Eastern Europe Division 1,Team Spirit,radiant,37,WIN,52:35,Abaddon,Rubick,Faceless Void,Zeus,Beastmaster
161,1,DPC 2022 Summer Tour - Eastern Europe Division 1,Natus Vincere,dire,21,LOSE,52:35,Nature's Prophet,Venomancer,Clockwerk,Tiny,Keeper of the Light
161,2,DPC 2022 Summer Tour - Eastern Europe Division 1,Team Spirit,dire,31,WIN,48:22,Disruptor,Void Spirit,Snapfire,Beastmaster,Monkey King
161,2,DPC 2022 Summer Tour - Eastern Europe Division 1,Natus Vincere,radiant,27,LOSE,48:22,Chaos Knight,Ember Spirit,Winter Wyvern,Dawnbreaker,Keeper of the Light
162,1,DPC 2022 Spring Tour - Eastern Europe Division 1,BetBoom Team,dire,20,LOSE,44:33,Undying,Jakiro,Mars,Visage,Storm Spirit
162,1,DPC 2022 Spring Tour - Eastern Europe Division 1,Natus Vincere,radiant,25,WIN,44:33,Leshrac,Medusa,Treant Protector,Pugna,Dragon Knight
162,2,DPC 2022 Spring Tour - Eastern Europe Division 1,BetBoom Team,dire,32,WIN,33:03,Chen,Pangolier,Grimstroke,Visage,Mars
162,2,DPC 2022 Spring Tour - Eastern Europe Division 1,Natus Vincere,radiant,14,LOSE,33:03,Wraith King,Disruptor,Chaos Knight,Storm Spirit,Pugna
162,3,DPC 2022 Spring Tour - Eastern Europe Division 1,BetBoom Team,radiant,24,WIN,44:50,Windranger,Bane,Shadow Demon,Visage,Mars
162,3,DPC 2022 Spring Tour - Eastern Europe Division 1,Natus Vincere,dire,17,LOSE,44:50,Abaddon,Medusa,Storm Spirit,Dragon Knight,Pugna
163,1,DPC 2022 Spring Tour - Western Europe Division 1,Gaimin Gladiators,dire,14,LOSE,42:06,Mars,Phantom Assassin,Enchantress,Tidehunter,Weaver
163,1,DPC 2022 Spring Tour - Western Europe Division 1,Entity Gaming,radiant,31,WIN,42:06,Skywrath Mage,Razor,Death Prophet,Bane,Sand King
163,2,DPC 2022 Spring Tour - Western Europe Division 1,Gaimin Gladiators,dire,28,WIN,35:02,Anti-Mage,Jakiro,Mars,Weaver,Enchantress
163,2,DPC 2022 Spring Tour - Western Europe Division 1,Entity Gaming,radiant,19,LOSE,35:02,Skywrath Mage,Bane,Templar Assassin,Sand King,Pugna
163,3,DPC 2022 Spring Tour - Western Europe Division 1,Gaimin Gladiators,dire,29,WIN,33:41,Phantom Assassin,Grimstroke,Ember Spirit,Tidehunter,Weaver
163,3,DPC 2022 Spring Tour - Western Europe Division 1,Entity Gaming,radiant,17,LOSE,33:41,Templar Assassin,Visage,Skywrath Mage,Bane,Sand King
164,1,DPC 2022 Spring Tour - North America Division 1,Team SoloMid,dire,22,WIN,46:45,Tidehunter,Terrorblade,Bane,Sand King,Mirana
164,1,DPC 2022 Spring Tour - North America Division 1,Evil Geniuses,radiant,14,LOSE,46:45,Invoker,Techies,Dragon Knight,Chaos Knight,Enchantress
164,2,DPC 2022 Spring Tour - North America Division 1,Team SoloMid,radiant,3,LOSE,31:47,Terrorblade,Death Prophet,Pangolier,Puck,Weaver
164,2,DPC 2022 Spring Tour - North America Division 1,Evil Geniuses,dire,17,WIN,31:47,Tusk,Shadow Demon,Viper,Dragon Knight,Medusa
164,3,DPC 2022 Spring Tour - North America Division 1,Team SoloMid,radiant,28,WIN,46:59,Ember Spirit,Io,Mars,Razor,Bane
164,3,DPC 2022 Spring Tour - North America Division 1,Evil Geniuses,dire,19,LOSE,46:59,Night Stalker,Nature's Prophet,Techies,Pugna,Dragon Knight
165,1,DPC 2022 Spring Tour - Eastern Europe Division 1,Natus Vincere,dire,29,WIN,30:06,Phantom Assassin,Timbersaw,Shadow Shaman,Pangolier,Keeper of the Light
165,1,DPC 2022 Spring Tour - Eastern Europe Division 1,CIS Rejects,radiant,12,LOSE,30:06,Storm Spirit,Medusa,Skywrath Mage,Sand King,Death Prophet
165,2,DPC 2022 Spring Tour - Eastern Europe Division 1,Natus Vincere,radiant,15,LOSE,39:00,Puck,Terrorblade,Shadow Shaman,Pangolier,Keeper of the Light
165,2,DPC 2022 Spring Tour - Eastern Europe Division 1,CIS Rejects,dire,20,WIN,39:00,Faceless Void,Lina,Grimstroke,Mars,Death Prophet
165,3,DPC 2022 Spring Tour - Eastern Europe Division 1,Natus Vincere,radiant,41,WIN,48:19,Oracle,Lina,Bloodseeker,Timbersaw,Enchantress
165,3,DPC 2022 Spring Tour - Eastern Europe Division 1,CIS Rejects,dire,30,LOSE,48:19,Nature's Prophet,Ember Spirit,Mirana,Sand King,Death Prophet
166,1,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,OG,radiant,13,LOSE,37:57,Batrider,Tiny,Omniknight,Lion,Timbersaw
166,1,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,Team Spirit,dire,26,WIN,37:57,Kunkka,Ursa,Io,Bane,Mars
166,2,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,OG,radiant,37,WIN,56:07,Troll Warlord,Enigma,Timbersaw,Shadow Demon,Invoker
166,2,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,Team Spirit,dire,29,LOSE,56:07,Magnus,Anti-Mage,Mirana,Kunkka,Bane
166,3,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,OG,radiant,14,LOSE,37:53,Tidehunter,Dark Willow,Troll Warlord,Omniknight,Invoker
166,3,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,Team Spirit,dire,27,WIN,37:53,Monkey King,Sand King,Io,Ember Spirit,Bane
167,1,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,Nigma Galaxy,radiant,16,LOSE,30:32,Queen of Pain,Elder Titan,Night Stalker,Enchantress,Ember Spirit
167,1,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,Tundra Esports,dire,41,WIN,30:32,Kunkka,Gyrocopter,Weaver,Legion Commander,Monkey King
167,2,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,Nigma Galaxy,dire,22,LOSE,38:37,Outworld Devourer,Tiny,Clockwerk,Gyrocopter,Kunkka
167,2,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,Tundra Esports,radiant,36,WIN,38:37,Luna,Sand King,Shadow Demon,Monkey King,Invoker
168,1,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Royal Never Give Up,radiant,32,WIN,32:50,Night Stalker,Morphling,Grimstroke,Bane,Kunkka
168,1,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Xtreme Gaming,dire,26,LOSE,32:50,Ursa,Clockwerk,Queen of Pain,Pangolier,Weaver
168,2,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Royal Never Give Up,dire,29,LOSE,57:42,Anti-Mage,Tusk,Queen of Pain,Beastmaster,Weaver
168,2,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Xtreme Gaming,radiant,46,WIN,57:42,Naga Siren,Puck,Death Prophet,Snapfire,Nyx Assassin
168,3,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Royal Never Give Up,radiant,11,LOSE,37:45,Batrider,Troll Warlord,Jakiro,Snapfire,Tidehunter
168,3,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Xtreme Gaming,dire,46,WIN,37:45,Death Prophet,Mars,Mirana,Templar Assassin,Bane
169,1,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,PSG.LGD,radiant,40,WIN,34:53,Phantom Assassin,Lich,Pangolier,Ember Spirit,Grimstroke
169,1,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Royal Never Give Up,dire,23,LOSE,34:53,Doom,Tusk,Treant Protector,Shadow Fiend,Vengeful Spirit
169,2,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,PSG.LGD,dire,22,LOSE,31:28,Night Stalker,Shadow Demon,Razor,Monkey King,Weaver
169,2,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Royal Never Give Up,radiant,26,WIN,31:28,Terrorblade,Brewmaster,Omniknight,Ember Spirit,Rubick
169,3,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,PSG.LGD,dire,10,LOSE,29:00,Tiny,Nyx Assassin,Dark Seer,Templar Assassin,Weaver
169,3,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Royal Never Give Up,radiant,38,WIN,29:00,Morphling,Spirit Breaker,Grimstroke,Ember Spirit,Rubick
170,1,DPC 2022 Spring Tour - North America Division 1,Quincy Crew,radiant,4,LOSE,29:21,Puck,Legion Commander,Shadow Demon,Templar Assassin,Pugna
170,1,DPC 2022 Spring Tour - North America Division 1,Evil Geniuses,dire,23,WIN,29:21,Ember Spirit,Chaos Knight,Razor,Tiny,Enchantress
170,2,DPC 2022 Spring Tour - North America Division 1,Quincy Crew,dire,9,LOSE,26:32,Luna,Sand King,Shadow Demon,Dragon Knight,Mirana
170,2,DPC 2022 Spring Tour - North America Division 1,Evil Geniuses,radiant,28,WIN,26:32,Techies,Timbersaw,Storm Spirit,Terrorblade,Death Prophet
171,1,DPC 2022 Spring Tour - Southeast Asia Division 1,BOOM Esports,radiant,6,LOSE,36:55,Anti-Mage,Treant Protector,Templar Assassin,Sand King,Keeper of the Light
171,1,DPC 2022 Spring Tour - Southeast Asia Division 1,T1,dire,16,WIN,36:55,Huskar,Medusa,Pugna,Mars,Hoodwink
171,2,DPC 2022 Spring Tour - Southeast Asia Division 1,BOOM Esports,dire,30,WIN,44:03,Chaos Knight,Ember Spirit,Bane,Keeper of the Light,Sand King
171,2,DPC 2022 Spring Tour - Southeast Asia Division 1,T1,radiant,24,LOSE,44:03,Storm Spirit,Tidehunter,Luna,Pugna,Hoodwink
171,3,DPC 2022 Spring Tour - Southeast Asia Division 1,BOOM Esports,dire,22,WIN,52:00,Timbersaw,Chaos Knight,Shadow Demon,Mirana,Dragon Knight
171,3,DPC 2022 Spring Tour - Southeast Asia Division 1,T1,radiant,18,LOSE,52:00,Sand King,Templar Assassin,Abaddon,Mars,Hoodwink
172,1,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,BOOM Esports,dire,51,WIN,60:23,Riki,Pangolier,Mirana,Kunkka,Death Prophet
172,1,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,Team Secret,radiant,27,LOSE,60:23,Ember Spirit,Jakiro,Outworld Devourer,Storm Spirit,Tiny
172,2,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,BOOM Esports,radiant,34,WIN,24:49,Phantom Assassin,Hoodwink,Sand King,Kunkka,Death Prophet
172,2,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,Team Secret,dire,12,LOSE,24:49,Mars,Anti-Mage,Lich,Lina,Tiny
173,1,DPC 2022 Spring Tour - Western Europe Division 1,Gaimin Gladiators,radiant,20,WIN,27:34,Meepo,Mars,Keeper of the Light,Storm Spirit,Io
173,1,DPC 2022 Spring Tour - Western Europe Division 1,Team Secret,dire,6,LOSE,27:34,Anti-Mage,Queen of Pain,Nyx Assassin,Dragon Knight,Enchantress
173,2,DPC 2022 Spring Tour - Western Europe Division 1,Gaimin Gladiators,radiant,32,WIN,32:02,Chaos Knight,Weaver,Ember Spirit,Tidehunter,Io
173,2,DPC 2022 Spring Tour - Western Europe Division 1,Team Secret,dire,16,LOSE,32:02,Timbersaw,Huskar,Snapfire,Enchantress,Mars
174,1,DPC 2022 Spring Tour - Western Europe Division 1,Team Liquid,radiant,22,LOSE,51:40,Puck,Tidehunter,Weaver,Monkey King,Enchantress
174,1,DPC 2022 Spring Tour - Western Europe Division 1,Team Secret,dire,30,WIN,51:40,Gyrocopter,Ember Spirit,Keeper of the Light,Mirana,Sand King
174,2,DPC 2022 Spring Tour - Western Europe Division 1,Team Liquid,radiant,8,LOSE,31:57,Omniknight,Tiny,Invoker,Monkey King,Shadow Demon
174,2,DPC 2022 Spring Tour - Western Europe Division 1,Team Secret,dire,28,WIN,31:57,Venomancer,Faceless Void,Enchantress,Pangolier,Death Prophet
175,1,DPC 2022 Spring Tour - China Division 1,PSG.LGD,dire,30,WIN,32:23,Juggernaut,Phoenix,Kunkka,Earth Spirit,Death Prophet
175,1,DPC 2022 Spring Tour - China Division 1,Royal Never Give Up,radiant,15,LOSE,32:23,Legion Commander,Medusa,Brewmaster,Keeper of the Light,Pangolier
175,2,DPC 2022 Spring Tour - China Division 1,PSG.LGD,dire,30,WIN,29:40,Ursa,Monkey King,Puck,Doom,Pugna
175,2,DPC 2022 Spring Tour - China Division 1,Royal Never Give Up,radiant,12,LOSE,29:40,Storm Spirit,Omniknight,Tiny,Earth Spirit,Death Prophet
176,1,DPC 2022 Winter Tour - North America Finals,Quincy Crew,dire,4,LOSE,24:16,Juggernaut,Dark Seer,Mirana,Nyx Assassin,Kunkka
176,1,DPC 2022 Winter Tour - North America Finals,Evil Geniuses,radiant,24,WIN,24:16,Mars,Bane,Wraith King,Storm Spirit,Snapfire
176,2,DPC 2022 Winter Tour - North America Finals,Quincy Crew,radiant,32,WIN,38:42,Slardar,Templar Assassin,Void Spirit,Tidehunter,Io
176,2,DPC 2022 Winter Tour - North America Finals,Evil Geniuses,dire,22,LOSE,38:42,Naga Siren,Ember Spirit,Bane,Mars,Snapfire
176,3,DPC 2022 Winter Tour - North America Finals,Quincy Crew,radiant,9,LOSE,34:26,Jakiro,Medusa,Void Spirit,Tidehunter,Io
176,3,DPC 2022 Winter Tour - North America Finals,Evil Geniuses,dire,43,WIN,34:26,Morphling,Razor,Bane,Mars,Snapfire
177,1,PGL Dota 2 Major Arlington 2022,Fnatic,radiant,29,WIN,41:19,Phantom Lancer,Jakiro,Tusk,Death Prophet,Puck
177,1,PGL Dota 2 Major Arlington 2022,Soniqs,dire,23,LOSE,41:19,Brewmaster,Medusa,Shadow Shaman,Kunkka,Winter Wyvern
177,2,PGL Dota 2 Major Arlington 2022,Fnatic,dire,22,WIN,28:20,Juggernaut,Necrophos,Chen,Tusk,Puck
177,2,PGL Dota 2 Major Arlington 2022,Soniqs,radiant,10,LOSE,28:20,Beastmaster,Medusa,Rubick,Kunkka,Winter Wyvern
178,1,PGL Dota 2 Major Arlington 2022,Entity Gaming,radiant,27,LOSE,47:00,Enigma,Death Prophet,Chen,Puck,Tiny
178,1,PGL Dota 2 Major Arlington 2022,Team Aster,dire,39,WIN,47:00,Chaos Knight,Dawnbreaker,Pudge,Monkey King,Winter Wyvern
178,2,PGL Dota 2 Major Arlington 2022,Entity Gaming,dire,18,LOSE,36:57,Venomancer,Zeus,Warlock,Night Stalker,Tiny
178,2,PGL Dota 2 Major Arlington 2022,Team Aster,radiant,37,WIN,36:57,Lycan,Templar Assassin,Enigma,Nyx Assassin,Winter Wyvern
179,1,PGL Dota 2 Major Arlington 2022,beastcoast,radiant,31,WIN,34:03,Keeper of the Light,Night Stalker,Nyx Assassin,Kunkka,Chen
179,1,PGL Dota 2 Major Arlington 2022,Entity Gaming,dire,15,LOSE,34:03,Alchemist,Razor,Clockwerk,Puck,Winter Wyvern
179,2,PGL Dota 2 Major Arlington 2022,beastcoast,radiant,20,LOSE,41:33,Viper,Death Prophet,Nyx Assassin,Night Stalker,Dawnbreaker
179,2,PGL Dota 2 Major Arlington 2022,Entity Gaming,dire,62,WIN,41:33,Phoenix,Bloodseeker,Clockwerk,Puck,Winter Wyvern
180,1,PGL Dota 2 Major Arlington 2022,Entity Gaming,radiant,6,LOSE,33:20,Venomancer,Bristleback,Crystal Maiden,Batrider,Winter Wyvern
180,1,PGL Dota 2 Major Arlington 2022,Evil Geniuses,dire,27,WIN,33:20,Luna,Marci,Night Stalker,Storm Spirit,Dazzle
180,2,PGL Dota 2 Major Arlington 2022,Entity Gaming,radiant,29,WIN,30:56,Bane,Enigma,Night Stalker,Winter Wyvern,Visage
180,2,PGL Dota 2 Major Arlington 2022,Evil Geniuses,dire,9,LOSE,30:56,Enchantress,Razor,Undying,Terrorblade,Puck
180,3,PGL Dota 2 Major Arlington 2022,Entity Gaming,dire,27,WIN,30:53,Razor,Beastmaster,Bane,Winter Wyvern,Tiny
180,3,PGL Dota 2 Major Arlington 2022,Evil Geniuses,radiant,6,LOSE,30:53,Alchemist,Clockwerk,Warlock,Death Prophet,Puck
181,1,PGL Dota 2 Major Arlington 2022,Talon Esports,radiant,5,LOSE,25:43,Bloodseeker,Zeus,Shadow Shaman,Razor,Dazzle
181,1,PGL Dota 2 Major Arlington 2022,Team Liquid,dire,24,WIN,25:43,Lycan,Phoenix,Nature's Prophet,Puck,Tiny
181,2,PGL Dota 2 Major Arlington 2022,Talon Esports,radiant,26,WIN,29:10,Phantom Lancer,Visage,Treant Protector,Chen,Puck
181,2,PGL Dota 2 Major Arlington 2022,Team Liquid,dire,13,LOSE,29:10,Templar Assassin,Void Spirit,Phoenix,Razor,Tiny
182,1,PGL Dota 2 Major Arlington 2022,PSG.LGD,radiant,25,WIN,37:03,Pudge,Puck,Rubick,Viper,Chen
182,1,PGL Dota 2 Major Arlington 2022,Team Spirit,dire,16,LOSE,37:03,Tusk,Phantom Lancer,Dazzle,Enigma,Tiny
182,2,PGL Dota 2 Major Arlington 2022,PSG.LGD,dire,29,LOSE,75:07,Keeper of the Light,Tusk,Naga Siren,Dazzle,Razor
182,2,PGL Dota 2 Major Arlington 2022,Team Spirit,radiant,43,WIN,75:07,Queen of Pain,Monkey King,Bane,Marci,Viper
182,3,PGL Dota 2 Major Arlington 2022,PSG.LGD,dire,5,LOSE,27:21,Timbersaw,Naga Siren,Bane,Death Prophet,Earthshaker
182,3,PGL Dota 2 Major Arlington 2022,Team Spirit,radiant,14,WIN,27:21,Sven,Shadow Demon,Beastmaster,Zeus,Tiny
182,4,PGL Dota 2 Major Arlington 2022,PSG.LGD,dire,27,LOSE,44:07,Chaos Knight,Io,Kunkka,Earth Spirit,Razor
182,4,PGL Dota 2 Major Arlington 2022,Team Spirit,radiant,28,WIN,44:07,Axe,Bristleback,Rubick,Queen of Pain,Chen
183,1,PGL Dota 2 Major Arlington 2022,Fnatic,radiant,35,WIN,33:02,Dark Seer,Monkey King,Warlock,Death Prophet,Marci
183,1,PGL Dota 2 Major Arlington 2022,Outsiders,dire,14,LOSE,33:02,Zeus,Chaos Knight,Skywrath Mage,Timbersaw,Tiny
183,2,PGL Dota 2 Major Arlington 2022,Fnatic,dire,23,LOSE,37:22,Alchemist,Death Prophet,Pangolier,Monkey King,Warlock
183,2,PGL Dota 2 Major Arlington 2022,Outsiders,radiant,33,WIN,37:22,Doom,Jakiro,Templar Assassin,Batrider,Tiny
184,1,PGL Dota 2 Major Arlington 2022,Outsiders,radiant,12,LOSE,32:56,Lycan,Bloodseeker,Tusk,Ogre Magi,Puck
184,1,PGL Dota 2 Major Arlington 2022,Royal Never Give Up,dire,32,WIN,32:56,Medusa,Enchantress,Shadow Shaman,Zeus,Dawnbreaker
184,2,PGL Dota 2 Major Arlington 2022,Outsiders,dire,31,WIN,22:04,Nature's Prophet,Lycan,Templar Assassin,Skywrath Mage,Tiny
184,2,PGL Dota 2 Major Arlington 2022,Royal Never Give Up,radiant,11,LOSE,22:04,Phantom Lancer,Viper,Nyx Assassin,Dazzle,Doom
185,1,PGL Dota 2 Major Arlington 2022,Fnatic,radiant,13,LOSE,38:18,Monkey King,Dazzle,Rubick,Beastmaster,Puck
185,1,PGL Dota 2 Major Arlington 2022,Royal Never Give Up,dire,24,WIN,38:18,Viper,Pudge,Winter Wyvern,Nature's Prophet,Nyx Assassin
185,2,PGL Dota 2 Major Arlington 2022,Fnatic,dire,28,WIN,23:51,Faceless Void,Warlock,Pudge,Batrider,Marci
185,2,PGL Dota 2 Major Arlington 2022,Royal Never Give Up,radiant,11,LOSE,23:51,Enigma,Rubick,Juggernaut,Winter Wyvern,Zeus
186,1,PGL Dota 2 Major Arlington 2022,OG,radiant,22,LOSE,42:05,Terrorblade,Night Stalker,Chen,Earthshaker,Viper
186,1,PGL Dota 2 Major Arlington 2022,Outsiders,dire,31,WIN,42:05,Phoenix,Snapfire,Doom,Nature's Prophet,Puck
186,2,PGL Dota 2 Major Arlington 2022,OG,dire,10,LOSE,23:25,Slardar,Shadow Shaman,Chaos Knight,Io,Tiny
186,2,PGL Dota 2 Major Arlington 2022,Outsiders,radiant,19,WIN,23:25,Lycan,Death Prophet,Disruptor,Templar Assassin,Marci
187,1,PGL Dota 2 Major Arlington 2022,OG,dire,24,LOSE,45:45,Ember Spirit,Earthshaker,Keeper of the Light,Bristleback,Viper
187,1,PGL Dota 2 Major Arlington 2022,PSG.LGD,radiant,31,WIN,45:45,Enchantress,Juggernaut,Winter Wyvern,Nature's Prophet,Tusk
187,2,PGL Dota 2 Major Arlington 2022,OG,dire,12,LOSE,29:08,Doom,Huskar,Io,Puck,Marci
187,2,PGL Dota 2 Major Arlington 2022,PSG.LGD,radiant,33,WIN,29:08,Chaos Knight,Chen,Earthshaker,Void Spirit,Razor
188,1,PGL Dota 2 Major Arlington 2022,Outsiders,radiant,9,LOSE,27:18,Lina,Kunkka,Tusk,Dazzle,Doom
188,1,PGL Dota 2 Major Arlington 2022,PSG.LGD,dire,27,WIN,27:18,Winter Wyvern,Keeper of the Light,Tiny,Lone Druid,Marci
188,2,PGL Dota 2 Major Arlington 2022,Outsiders,radiant,14,LOSE,36:28,Enigma,Juggernaut,Snapfire,Timbersaw,Puck
188,2,PGL Dota 2 Major Arlington 2022,PSG.LGD,dire,25,WIN,36:28,Night Stalker,Ursa,Earthshaker,Chen,Void Spirit
189,1,PGL Dota 2 Major Arlington 2022,beastcoast,radiant,10,LOSE,28:39,Troll Warlord,Shadow Fiend,Shadow Demon,Puck,Earth Spirit
189,1,PGL Dota 2 Major Arlington 2022,Team Spirit,dire,25,WIN,28:39,Lycan,Juggernaut,Dazzle,Dragon Knight,Snapfire
189,2,PGL Dota 2 Major Arlington 2022,beastcoast,radiant,17,LOSE,28:48,Mars,Juggernaut,Enchantress,Puck,Tusk
189,2,PGL Dota 2 Major Arlington 2022,Team Spirit,dire,32,WIN,28:48,Pangolier,Troll Warlord,Phoenix,Dragon Knight,Snapfire
190,1,PGL Dota 2 Major Arlington 2022,BOOM Esports,radiant,18,LOSE,39:44,Ursa,Nature's Prophet,Earthshaker,Ember Spirit,Winter Wyvern
190,1,PGL Dota 2 Major Arlington 2022,Entity Gaming,dire,41,WIN,39:44,Razor,Bristleback,Bane,Puck,Tiny
190,2,PGL Dota 2 Major Arlington 2022,BOOM Esports,radiant,36,LOSE,58:15,Ursa,Warlock,Pangolier,Death Prophet,Tiny
190,2,PGL Dota 2 Major Arlington 2022,Entity Gaming,dire,45,WIN,58:15,Venomancer,Alchemist,Zeus,Chen,Batrider
191,1,PGL Dota 2 Major Arlington 2022,Entity Gaming,dire,35,WIN,33:24,Lycan,Zeus,Clockwerk,Enigma,Tiny
191,1,PGL Dota 2 Major Arlington 2022,BOOM Esports,radiant,17,LOSE,33:24,Storm Spirit,Keeper of the Light,Chaos Knight,Rubick,Dawnbreaker
191,2,PGL Dota 2 Major Arlington 2022,Entity Gaming,radiant,7,LOSE,35:41,Doom,Visage,Clockwerk,Zeus,Batrider
191,2,PGL Dota 2 Major Arlington 2022,BOOM Esports,dire,26,WIN,35:41,Juggernaut,Enchantress,Viper,Storm Spirit,Tiny
